date,log_return
2003-12-02,0.01030698667365734
2003-12-03,0.0028086044694490657
2003-12-04,-0.0034732589811047217
2003-12-05,0.00873624810230843
2003-12-08,0.002709286327442258
2003-12-09,0.002446938136053728
2003-12-10,-0.004827025994239713
2003-12-11,0.0027100536351556477
2003-12-12,0.004483962290305648
2003-12-15,0.0033332561356060227
2003-12-16,0.00016012660775805657
2003-12-17,0.00647765948002824
2003-12-18,0.0016880902437082838
2003-12-19,-0.0030638524357017465
2003-12-22,0.0011277396895056256
2003-12-23,8.681487339389102e-05
2003-12-24,0.004262240830360961
2003-12-25,-0.00039840124913177825
2003-12-26,-0.0012937677920673134
2003-12-29,0.0041734068710066715
2003-12-30,0.005194236514115998
2003-12-31,0.003268103993496591
2004-01-01,-0.000641889976414345
2004-01-02,0.0
2004-01-05,0.008313448457693839
2004-01-06,0.002680521220062607
2004-01-07,-0.006315083049919021
2004-01-08,0.010547354198493156
2004-01-09,0.006549443153526694
2004-01-12,-0.009215915178067854
2004-01-13,0.003522827042677273
2004-01-14,-0.010607062837818693
2004-01-15,-0.003964523368700609
2004-01-16,-0.01623617245049828
2004-01-19,-0.0035518992881686364
2004-01-20,0.018843390149174084
2004-01-21,0.0055419408214149885
2004-01-22,0.005203797082616733
2004-01-23,-0.011223955726347056
2004-01-26,-0.00758394671342129
2004-01-27,0.011858754532029036
2004-01-28,-0.015548369670280995
2004-01-29,-0.0025722188793816563
2004-01-30,0.004664671921873639
2004-02-02,-0.0028138907619385542
2004-02-03,0.008164425355278697
2004-02-04,0.00040124824873384704
2004-02-05,0.002548917193595317
2004-02-06,0.010133819810513622
2004-02-09,-0.00046971889038254226
2004-02-10,-0.0007106778347578286
2004-02-11,0.011366708013979128
2004-02-12,-0.0009360830750263095
2004-02-13,-0.007050660648858132
2004-02-16,0.002906231284885219
2004-02-17,0.007251229926718047
2004-02-18,-0.010386484087212525
2004-02-19,0.002509923679031616
2004-02-20,-0.017000184844133178
2004-02-23,0.0023858966652428194
2004-02-24,0.008395424338612359
2004-02-25,-0.01437430755517241
2004-02-26,-0.003928907846204942
2004-02-27,0.0036914537611866085
2004-03-01,-0.003691453761186711
2004-03-02,-0.01979439148932386
2004-03-03,-0.0010732986116650926
2004-03-04,0.0013174690438390235
2004-03-05,0.01309812120396789
2004-03-08,0.004686060320763792
2004-03-09,-0.008648306631982296
2004-03-10,-0.007095185079808272
2004-03-11,0.00968550370165335
2004-03-12,-0.01033360892327776
2004-03-15,0.003919356255522966
2004-03-16,-0.0008955356618123975
2004-03-17,-0.002779366957337509
2004-03-18,0.013156992361067536
2004-03-19,-0.009727492664434985
2004-03-22,0.006252170938314305
2004-03-23,-7.406206839240899e-05
2004-03-24,-0.016832004389458075
2004-03-25,-0.00017000456578329776
2004-03-26,-0.0008248979920623833
2004-03-29,0.0032187975491283806
2004-03-30,0.0015584165192525537
2004-03-31,0.010448249813842351
2004-04-01,0.004219902067585174
2004-04-02,-0.019275614239535832
2004-04-05,-0.009608405506901976
2004-04-06,0.009778226674221305
2004-04-07,0.002879224671536345
2004-04-08,-0.007345529983725108
2004-04-09,0.0007489107103845204
2004-04-12,-0.0010749953036446889
2004-04-13,-0.01124897591666883
2004-04-14,0.0007524378221312767
2004-04-15,0.003338705360664847
2004-04-16,0.0013314336591775798
2004-04-19,0.0003362302857589526
2004-04-20,-0.013322739682746491
2004-04-21,-0.0032174057348794095
2004-04-22,0.009695604648942164
2004-04-23,-0.006312298492668495
2004-04-26,0.0010077891596577512
2004-04-27,0.005638437746999774
2004-04-28,-0.007238524102189216
2004-04-29,0.009830494879644503
2004-04-30,0.0019154793388495212
2004-05-03,-0.003922819237796908
2004-05-04,0.014063708944922187
2004-05-05,0.0044401872485912
2004-05-06,-0.006761661335130085
2004-05-07,-0.0164458382287934
2004-05-10,-0.0028707561333775845
2004-05-11,0.003037113347247861
2004-05-12,0.001938658551129218
2004-05-13,-0.00852332881029142
2004-05-14,0.006584670259162171
2004-05-17,0.011965151352283071
2004-05-18,-0.006675541218972628
2004-05-19,0.004921405729957453
2004-05-20,-0.003917538302573442
2004-05-21,0.0059242364664874305
2004-05-24,-0.0024147406997649693
2004-05-25,0.00845905883558233
2004-05-26,0.0008232228060403267
2004-05-27,0.013534306910746422
2004-05-28,-0.004727297600319943
2004-05-31,-0.0015627968362537095
2004-06-01,0.00376443323179918
2004-06-02,-0.0021284630509815394
2004-06-03,0.0001711071613008269
2004-06-04,0.004409309493832882
2004-06-07,0.0034922700882489637
2004-06-08,-0.0046332455798060975
2004-06-09,-0.017947480077402312
2004-06-10,0.005470452532077936
2004-06-11,-0.00779200591692195
2004-06-14,0.003900429789065212
2004-06-15,0.008588735884222726
2004-06-16,-0.01316178336592157
2004-06-17,0.0022477313857027304
2004-06-18,0.009187924409291993
2004-06-21,-0.0015655137974969592
2004-06-22,-0.00033941795064132305
2004-06-23,-0.0029655599542752343
2004-06-24,0.007253786442297615
2004-06-25,0.0023767489529966466
2004-06-28,-0.001317121031117717
2004-06-29,-0.007321749091318802
2004-06-30,0.007078154621880574
2004-07-01,-0.0018016031664845344
2004-07-02,0.01217501951331051
2004-07-05,-0.0008983202075477822
2004-07-06,-0.0012169685238067765
2004-07-07,0.006977646487185805
2004-07-08,0.0019317255879815493
2004-07-09,0.0019354884424624456
2004-07-12,-0.0008813818039659271
2004-07-13,-0.006061506218299835
2004-07-14,0.00420198878471937
2004-07-15,-0.0023379288086696403
2004-07-16,0.008051430155903016
2004-07-19,-0.0012822130937863068
2004-07-20,-0.008559239392212648
2004-07-21,-0.00576803280540252
2004-07-22,-0.000576137621517514
2004-07-23,-0.0131375197017663
2004-07-26,0.0035504567592170113
2004-07-27,-0.006195953898838375
2004-07-28,-0.0016635293287198215
2004-07-29,-0.0004936275517077518
2004-07-30,-0.0018281268936904457
2004-08-02,0.0004928448579247684
2004-08-03,0.0025759165731351025
2004-08-04,0.0005787198272201319
2004-08-05,-0.0006629899069408062
2004-08-06,0.021021082764679202
2004-08-09,-0.002851409439776243
2004-08-10,-0.0030146517870752575
2004-08-11,-0.001149495891560397
2004-08-12,0.001394294924029422
2004-08-13,0.011125763381667474
2004-08-16,-0.0013728773851515651
2004-08-17,-0.001123955855737011
2004-08-18,-0.0004073911511646367
2004-08-19,0.002582452183574681
2004-08-20,-0.0040497782016679605
2004-08-23,-0.013888521539765056
2004-08-24,-0.0057797623821484005
2004-08-25,0.00033827241965536474
2004-08-26,0.00107630412439725
2004-08-27,-0.006560359621722404
2004-08-30,0.0024189541215633185
2004-08-31,0.010647652133233355
2004-09-01,0.0009869162254494536
2004-09-02,-0.0014008753479047367
2004-09-03,-0.00973952807367213
2004-09-06,0.0009045119808193658
2004-09-07,0.0027427285822335928
2004-09-08,0.007407786670008381
2004-09-09,0.004336544234203389
2004-09-10,0.00252501625673436
2004-09-13,-0.0007237961278705094
2004-09-14,-0.0003311250260540318
2004-09-15,-0.008436036496352056
2004-09-16,0.0027147733478544486
2004-09-17,-0.0006580642476661751
2004-09-20,-0.0006576162929574634
2004-09-21,0.012643186377282529
2004-09-22,-0.005042054287933181
2004-09-23,0.0004171041924644169
2004-09-24,0.00031914743036700433
2004-09-27,0.0026058905706412994
2004-09-28,0.0010590344900089615
2004-09-29,0.001294582798772212
2004-09-30,0.007827513874580437
2004-10-01,-0.001528249349841534
2004-10-04,-0.010116465265671575
2004-10-05,0.002116077463889296
2004-10-06,-0.002853235464633758
2004-10-07,0.001474839180829363
2004-10-08,0.00898156358659068
2004-10-11,-0.0020950271916243077
2004-10-12,-0.005101599632890938
2004-10-13,0.0022696581893931213
2004-10-14,0.003228359061507267
2004-10-15,0.007236409703635016
2004-10-18,0.0008114707143229661
2004-10-19,0.0023882857179451304
2004-10-20,0.004781135088086048
2004-10-21,0.003263252526650232
2004-10-22,0.005606340022499498
2004-10-25,0.00941013834259449
2004-10-26,-0.003593431924222418
2004-10-27,-0.0046357375638311415
2004-10-29,0.006744161050959773
2004-11-01,-0.0036008393741714722
2004-11-02,-0.0020373114563584584
2004-11-03,0.008212581250783864
2004-11-04,0.003739114622174072
2004-11-05,0.007273929630237236
2004-11-08,-0.0045540509199365085
2004-11-09,-0.0006967662182332872
2004-11-10,-0.001018584256072767
