date,log_return
2017-11-10,-0.06979035702377219
2017-11-11,0.050270088062790194
2017-11-12,-0.021758423551602856
2017-11-13,0.028204481098143355
2017-11-14,0.06394813452443018
2017-11-15,-0.012739646901066345
2017-11-16,-0.007325195982281953
2017-11-17,0.004432274036711217
2017-11-18,0.04476586409432523
2017-11-19,0.019299762155328023
2017-11-20,0.03423923644738788
2017-11-21,-0.017408609298207502
2017-11-22,0.05466828993951428
2017-11-23,0.07467632642318546
2017-11-24,0.14656552117983032
2017-11-25,-0.01834970510458122
2017-11-26,0.010780721565864352
2017-11-27,0.018966979610970953
2017-11-28,-0.01563724084813564
2017-11-29,-0.1008800838177914
2017-11-30,0.04480551414950813
2017-12-01,0.042530153602790305
2017-12-02,-0.006647422183877487
2017-12-03,0.005173769251859075
2017-12-04,0.00929653747229843
2017-12-05,-0.014832870291597655
2017-12-06,-0.07783767994929666
2017-12-07,0.01348804635476734
2017-12-08,0.04857664201837577
2017-12-09,0.03759536387875813
2017-12-10,-0.06947768654136824
2017-12-11,0.15375243708510006
2017-12-12,0.23474061105760555
2017-12-13,0.07585391317806586
2017-12-14,-0.009940213774400849
2017-12-15,-0.016472556262746414
2017-12-16,0.01703720904107257
2017-12-17,0.033566575104906744
2017-12-18,0.09867904334789465
2017-12-19,0.03969514452900347
2017-12-20,-0.0094015604954164
2017-12-21,0.0024107452669923733
2017-12-22,-0.1960945876765842
2017-12-23,0.06389425349507392
2017-12-24,-0.03571428471546085
2017-12-25,0.09828020664323166
2017-12-26,0.010394547270593914
2017-12-27,-0.01430905666948768
2017-12-28,-0.03443179305792983
2017-12-29,0.022231967715714403
2017-12-30,-0.04941684006742787
2017-12-31,0.053576204231864905
2018-01-01,0.02080405991935298
2018-01-02,0.13514465974787557
2018-01-03,0.08480341627994366
2018-01-04,0.018730361673503358
2018-01-05,0.016979703746571467
2018-01-06,0.043117478521551726
2018-01-07,0.10167986398366087
2018-01-08,-0.004031820642391285
2018-01-09,0.12368134760985788
2018-01-10,-0.034375534046981966
2018-01-11,-0.083748920321997
2018-01-12,0.09749359549276614
2018-01-13,0.0923784720847535
2018-01-14,-0.021461543929788246
2018-01-15,-0.056320788275874584
2018-01-16,-0.2038312843512961
2018-01-17,-0.038148810498464185
2018-01-18,0.021487982757907597
2018-01-19,0.002717524518743902
2018-01-20,0.1058752964251322
2018-01-21,-0.09584018452753812
2018-01-22,-0.04513533482427692
2018-01-23,-0.01712140331800685
2018-01-24,0.07098402541777941
2018-01-25,-0.002600707840248035
2018-01-26,-0.0008146886787546303
2018-01-27,0.048014904141533296
2018-01-28,0.11822961667606485
2018-01-29,-0.05243402510166151
2018-01-30,-0.09879825820701822
2018-01-31,0.04310449900718177
2018-02-01,-0.07568923036724218
2018-02-02,-0.1241031265244571
2018-02-03,0.051329393577471516
2018-02-04,-0.14406016303912625
2018-02-05,-0.17890193854553665
2018-02-06,0.12782818401833046
2018-02-07,-0.046523999009708265
2018-02-08,0.07717330715965874
2018-02-09,0.07767794919184422
2018-02-10,-0.02688951953855484
2018-02-11,-0.05464399013748608
2018-02-12,0.0642350496457784
2018-02-13,-0.02736396396477533
2018-02-14,0.08859492149652262
2018-02-15,0.014420859824017617
2018-02-16,0.007690939983400131
2018-02-17,0.031180734159380465
2018-02-18,-0.052902764115374874
2018-02-19,0.02135654475027828
2018-02-20,-0.05274501120480265
2018-02-21,-0.052035884871772124
2018-02-22,-0.0446618375987236
2018-02-23,0.06125112140513199
2018-02-24,-0.02777670819036704
2018-02-25,0.0050969304759804854
2018-02-26,0.028593800894165813
2018-02-27,0.0102428390907912
2018-02-28,-0.02661422639491456
2018-03-01,0.019684608701039625
2018-03-02,-0.01775236219554125
2018-03-03,0.00043399220734377297
2018-03-04,0.010967087973551266
2018-03-05,-0.01510636090120013
2018-03-06,-0.043982022694103465
2018-03-07,-0.08173834520662224
